Column1,Column2,Column3,Column4,Column5,Column6
rawa.196,HIP23179,-29074.445,17824.69574,2.945,t
rawa.197,HIP21683,-29580.343,17824.69916,3.378,t
rawa.198,HIP21683,-29581.723,17824.7002,3.403,t
rawa.199,HIP21683,-29583.091,17824.70124,3.428,t
rawa.201,HIP36915,-22802.881,17824.71712,0.800,t
rawa.202,HIP36915,-22811.354,17824.7228,0.937,t
rawa.203,HIP36915,-22819.217,17824.72811,1.065,t
rawa.204,HIP32919,-25943.708,17824.73332,1.930,t
rawa.205,HIP32919,-25952.040,17824.73881,2.062,t
rawa.206,HIP32919,-25959.911,17824.74409,2.189,t
rawa.207,HIP22498,-22916.341,17824.748,4.344,t
rawa.208,HIP22498,-22918.536,17824.75326,4.471,t
rawa.209,HIP22498,-22920.637,17824.75871,4.602,t
rawb.194,HIP24874,-23349.277,17826.64046,1.402,t
rawb.195,HIP24874,-23360.085,17826.64574,1.530,t
rawb.196,HIP24874,-23371.018,17826.65117,1.660,t
rawb.197,HIP35872,-26065.420,17826.66001,-0.264,t
rawb.198,HIP35872,-26078.572,17826.66526,-0.137,t
rawb.199,HIP35872,-26092.379,17826.67077,-0.005,t
rawb.200,HIP22288,-24594.579,17826.67263,2.728,t
rawb.201,HIP22288,-24603.361,17826.67811,2.860,t
rawb.202,HIP22288,-24611.672,17826.68348,2.989,t
rawb.205,HIP38228,-25361.618,17826.71174,0.538,t
rawb.206,HIP38228,-25371.868,17826.71617,0.645,t
rawb.207,HIP38228,-25382.103,17826.72062,0.751,t
rawb.208,HIP23147,-26812.005,17826.72258,3.730,t
rawb.209,HIP23147,-26816.292,17826.72799,3.860,t
rawb.210,HIP23147,-26820.261,17826.73329,3.988,t
rawb.237,LHS292,-2549.740,17826.87839,1.516,t
rawb.238,LHS292,-2563.483,17826.8837,1.644,t
rawb.239,LHS292,-2577.057,17826.88901,1.772,t
rawc.198,79555,-17137.320,17829.71489,-0.644,t
rawc.199,79555,-17154.920,17829.72139,-0.487,t
rawc.200,79555,-17170.207,17829.72702,-0.352,t
rawc.201,79555,-17188.538,17829.73374,-0.190,t
rawc.202,79555,-17208.328,17829.74099,-0.016,t
rawc.211,90508,-14580.085,17829.77816,-0.320,t
rawc.212,90508,-14583.170,17829.77982,-0.280,t
rawc.213,90508,-14586.236,17829.78146,-0.241,t
rawc.214,90508,-14589.304,17829.78311,-0.201,t
rawc.215,90508,-14592.221,17829.78467,-0.164,t
rawc.216,94765,-6744.879,17829.78972,-0.562,t
rawc.217,94765,-6754.251,17829.79307,-0.481,t
rawc.218,94765,-6762.541,17829.79604,-0.410,t
rawc.219,94765,-6771.820,17829.79935,-0.330,t
rawc.220,94765,-6782.674,17829.80321,-0.237,t
rawc.221,101177,-8561.026,17829.8053,-0.857,t
rawc.222,101177,-8564.213,17829.80691,-0.818,t
rawc.223,101177,-8567.406,17829.80852,-0.779,t
rawc.224,101177,-8570.604,17829.81013,-0.741,t
rawc.225,101177,-8573.762,17829.81172,-0.702,t
rawc.999,106315,3869.253,17829.89378,0.649,t
rawd.184,HIP31703,-18986.756,17832.66004,0.951,t
rawl.179,TWIL-9826,0.000,17845.61012,0.000,t
rawl.180,TWIL-9826,0.000,17845.6141,0.000,t
rawl.181,TWIL-9826,0.000,17845.61808,0.000,t
rawl.182,TWIL-9826,0.000,17845.62206,0.000,t
rawl.183,TWIL-9826,0.000,17845.62711,0.000,t
rawl.189,81702,-21265.213,17845.64537,-1.439,t
rawl.190,81702,-21267.693,17845.6472,-1.395,t
rawl.191,81702,-21270.215,17845.64905,-1.350,t
rawl.192,HIP40035,-22221.970,17845.65262,0.036,t
rawl.193,HIP40035,-22228.842,17845.65542,0.104,t
rawl.194,HIP40035,-22235.371,17845.65808,0.168,t
rawl.195,HIP46733,-19755.594,17845.65978,-1.118,t
rawl.196,HIP46733,-19756.637,17845.66071,-1.096,t
rawl.197,HIP46733,-19757.656,17845.66161,-1.074,t
rawl.198,HIP43557,-24958.797,17845.66618,-0.350,t
rawl.199,HIP43557,-24969.018,17845.67017,-0.253,t
rawl.200,HIP43557,-24978.959,17845.67405,-0.160,t
rawl.201,HIP46733,-19774.181,17845.67609,-0.726,t
rawl.202,HIP46733,-19775.101,17845.67689,-0.707,t
rawl.203,HIP46733,-19776.036,17845.6777,-0.687,t
rawl.204,HIP46706,-17549.731,17845.68407,-0.591,t
rawl.205,HIP46706,-17563.272,17845.68931,-0.465,t
rawl.206,HIP46706,-17577.343,17845.69474,-0.334,t
rawl.207,HIP35821,-27311.001,17845.69732,1.947,t
rawl.208,HIP35821,-27318.881,17845.70284,2.080,t
rawl.209,HIP35821,-27326.297,17845.70814,2.207,t
rawl.214,96064,-11256.674,17845.76264,-0.290,t
rawl.215,96064,-11273.922,17845.76883,-0.141,t
rawl.216,96064,-11289.837,17845.77454,-0.004,t
rawl.217,96064,-11305.723,17845.78023,0.133,t
rawl.218,96064,-11322.656,17845.78631,0.279,t
rawl.229,HIP59608,-6544.706,17845.87805,1.334,t
rawl.230,HIP59608,-6555.068,17845.88197,1.429,t
rawl.231,HIP59608,-6570.352,17845.88782,1.569,t
rawl.232,HIP57328,-9493.584,17845.89137,2.126,t
rawl.233,HIP57328,-9498.383,17845.89334,2.174,t
rawl.234,HIP57328,-9503.208,17845.89533,2.222,t
rawl.235,HIP59750,-2258.559,17845.90016,1.833,t
rawl.236,HIP59750,-2267.447,17845.90367,1.918,t
rawl.237,HIP59750,-2277.001,17845.90748,2.009,t
rawl.238,HIP59514,-12214.156,17845.91066,2.200,t
rawl.239,HIP59514,-12221.393,17845.91588,2.326,t
rawl.240,HIP59514,-12228.810,17845.92133,2.457,t
rawl.253,HIP56809,-14508.265,17846.05028,6.105,t
rawm.187,81702,-21550.527,17847.64196,-1.386,t
rawm.188,81702,-21553.057,17847.64384,-1.341,t
rawm.189,81702,-21555.565,17847.64569,-1.296,t
rawm.202,HIP52316,-14973.879,17847.70471,-1.156,t
rawm.203,HIP52316,-14983.664,17847.7084,-1.067,t
rawm.204,HIP52316,-14994.063,17847.71228,-0.974,t
rawn.186,HIP49127,-15649.447,17848.68209,-0.955,t
rawn.187,HIP49127,-15667.216,17848.68905,-0.788,t
rawn.188,HIP49127,-15676.825,17848.69279,-0.698,t
rawn.198,HIP53486,-15932.422,17848.83554,1.807,t
rawn.199,HIP53486,-15945.932,17848.84101,1.938,t
rawn.200,HIP53486,-15956.264,17848.84524,2.040,t
rawn.221,KIC3542116,14334.082,17849.03678,-1.652,t
rawn.222,KIC3542116,14324.057,17849.04309,-1.500,t
rawt.208,HIP63503,-11779.927,17858.74614,-1.697,t
rawt.209,HIP63503,-11783.141,17858.74848,-1.641,t
rawt.210,HIP63503,-11786.165,17858.75067,-1.588,t
rawt.211,HIP64792,-4909.620,17858.75767,-1.763,t
rawt.212,HIP64792,-4918.550,17858.76118,-1.678,t
rawt.213,HIP64792,-4926.871,17858.76442,-1.600,t
rawt.214,HIP64725,549.850,17858.76967,-1.466,t
rawt.215,HIP64725,540.545,17858.77334,-1.378,t
rawt.216,HIP64725,531.263,17858.77697,-1.290,t
rawt.217,HIP64797,-6251.608,17858.78221,-1.166,t
rawt.218,HIP64797,-6263.227,17858.7867,-1.058,t
rawt.219,HIP64797,-6274.440,17858.791,-0.955,t
raww.189,106315,-12640.467,17863.66763,-2.547,t
raww.190,106315,-12673.657,17863.68178,-2.206,t
raww.191,106315,-12710.062,17863.69657,-1.850,t
raww.192,106315,-12745.652,17863.71047,-1.515,t
raww.193,106315,-12788.488,17863.72666,-1.126,t
raww.194,106315,-12823.679,17863.73965,-0.813,t
raww.195,106315,-12862.285,17863.75368,-0.476,t
raww.196,106315,-12903.872,17863.76864,-0.115,t
raww.197,106315,-12943.799,17863.78297,0.229,t
raww.198,106315,-12982.693,17863.79698,0.567,t
raww.199,106315,-13023.220,17863.81175,0.922,t
raww.200,106315,-13060.496,17863.82558,1.255,t
raww.201,106315,-13089.531,17863.83659,1.520,t
raww.202,106315,-13141.895,17863.85717,2.015,t
raww.203,106315,-13161.249,17863.86508,2.206,t
rawx.192,82443,-27956.595,17865.6737,0.507,t
rawx.193,82443,-27961.159,17865.67578,0.557,t
rawx.194,82443,-27965.614,17865.67782,0.606,t
rawx.195,82443,-27970.186,17865.67991,0.656,t
rawx.196,82443,-27974.598,17865.68194,0.705,t
rawx.197,82106,-27246.771,17865.68498,0.811,t
rawx.198,82106,-27252.981,17865.68752,0.872,t
rawx.199,82106,-27259.424,17865.69016,0.935,t
rawx.200,82106,-27265.814,17865.69278,0.999,t
rawx.201,82106,-27271.787,17865.69525,1.058,t
rawx.202,78366,-28180.874,17865.69622,1.464,t
rawx.203,78366,-28183.785,17865.69778,1.502,t
rawx.204,78366,-28186.578,17865.69929,1.538,t
rawx.205,78366,-28189.360,17865.70079,1.574,t
rawx.206,78366,-28192.131,17865.7023,1.611,t
rawx.207,73350,-26496.693,17865.7047,2.177,t
rawx.208,73350,-26500.504,17865.70656,2.221,t
rawx.209,73350,-26504.356,17865.70846,2.267,t
rawx.210,73350,-26508.180,17865.71036,2.313,t
rawx.211,73350,-26511.974,17865.71225,2.358,t
rawx.215,HIP54677,-16564.488,17865.72422,0.005,t
rawx.216,HIP54677,-16578.015,17865.72935,0.128,t
rawx.217,HIP54677,-16592.507,17865.73484,0.261,t
rawx.219,114095,-6335.259,17865.75679,-1.189,t
rawx.220,114095,-6355.652,17865.76431,-1.008,t
rawx.221,114095,-6376.199,17865.77181,-0.828,t
rawx.222,114095,-6396.798,17865.77927,-0.649,t
rawx.223,114095,-6417.730,17865.78679,-0.467,t
rawx.224,114095,-6438.377,17865.79417,-0.290,t
rawx.225,114095,-6459.639,17865.80176,-0.107,t
rawx.231,HIP63942,-11230.658,17865.84893,1.086,t
rawx.232,HIP63942,-11244.097,17865.8543,1.216,t
rawx.233,HIP63942,-11257.412,17865.85967,1.345,t
rawx.249,KC24C004738,8727.065,17866.00738,-2.172,t
rawx.250,KC24C004738,8721.222,17866.01282,-2.041,t
rawx.251,KC24C004738,8715.438,17866.01809,-1.914,t
raxc.211,HIP74537,4374.592,17872.75467,-2.868,t
raxc.212,HIP74537,4363.759,17872.75958,-2.750,t
raxc.213,HIP74537,4352.666,17872.7645,-2.632,t
raxc.214,HIP77070,6740.307,17872.76721,-3.063,t
raxc.215,HIP77070,6738.855,17872.76791,-3.046,t
raxc.216,HIP77070,6737.422,17872.76861,-3.030,t
raxc.217,HIP77516,8995.361,17872.76978,-3.096,t
raxc.218,HIP77516,8993.396,17872.77073,-3.073,t
raxc.219,HIP77516,8991.519,17872.77164,-3.051,t
raxc.225,HIP77052,7344.990,17872.78516,-2.630,t
raxc.226,HIP77052,7336.269,17872.789,-2.538,t
raxc.227,HIP77052,7327.896,17872.79264,-2.450,t
raxc.256,HIP77052,7064.368,17872.89295,-0.036,t
raxc.257,HIP77052,7056.104,17872.89591,0.035,t
raxc.258,HIP77052,7047.874,17872.89887,0.106,t
raxd.206,HIP60910,-17034.206,17873.77855,0.543,t
raxd.207,HIP60910,-17048.314,17873.78382,0.670,t
raxd.208,HIP60910,-17063.030,17873.78934,0.803,t
raxd.209,HIP60866,-12283.302,17873.797,0.983,t
raxd.210,HIP60866,-12296.978,17873.80231,1.110,t
raxd.211,HIP60866,-12310.631,17873.80766,1.239,t
raxd.212,HIP63742,-11326.671,17873.81344,0.783,t
raxd.213,HIP63742,-11341.440,17873.81884,0.913,t
raxd.214,HIP63742,-11356.078,17873.82423,1.043,t
raxd.215,HIP63467,-12200.500,17873.82962,1.234,t
raxd.216,HIP63467,-12214.709,17873.83496,1.363,t
raxd.217,HIP63467,-12229.256,17873.84049,1.496,t
raxe.252,HIP77725,5218.087,17875.90261,0.266,t
raxe.253,HIP77725,5202.989,17875.90817,0.399,t
raxe.254,HIP77725,5188.780,17875.91343,0.526,t
raxe.255,HIP77409,-6778.690,17875.9148,0.745,t
raxe.256,HIP77409,-6781.915,17875.92009,0.872,t
raxe.257,HIP77409,-6785.017,17875.92521,0.996,t
raxe.258,HIP77349,7904.578,17875.93789,1.178,t
raxe.259,HIP77349,7890.133,17875.94333,1.309,t
raxe.260,HIP77349,7876.495,17875.94852,1.434,t
raxf.192,117043,-12715.826,17877.67638,-2.516,t
raxf.193,117043,-12717.723,17877.67846,-2.466,t
raxf.194,117043,-12719.604,17877.68049,-2.417,t
raxf.195,117043,-12721.502,17877.68253,-2.368,t
raxf.196,117043,-12723.404,17877.68455,-2.319,t
raxf.197,108954,-17155.924,17877.68713,-1.352,t
raxf.198,108954,-17158.423,17877.68885,-1.310,t
raxf.199,108954,-17160.913,17877.69057,-1.269,t
raxf.200,108954,-17163.445,17877.6923,-1.227,t
raxf.201,108954,-17166.003,17877.69405,-1.185,t
raxf.205,119332,-12390.437,17877.70217,-2.165,t
raxf.206,119332,-12396.641,17877.70722,-2.043,t
raxf.207,119332,-12403.053,17877.71235,-1.920,t
raxf.208,119332,-12409.509,17877.71743,-1.798,t
raxf.209,119332,-12416.255,17877.72266,-1.672,t
raxf.219,HIP70218,-8444.637,17877.79996,-0.549,t
raxf.220,HIP70218,-8457.264,17877.80531,-0.420,t
raxf.221,HIP70218,-8470.014,17877.81069,-0.291,t
raxf.222,HIP69824,-9928.187,17877.81534,-0.072,t
raxf.223,HIP69824,-9938.068,17877.8206,0.055,t
raxf.224,HIP69824,-9948.401,17877.82611,0.187,t
raxf.234,HIP73457,1400.830,17877.89136,0.963,t
raxf.235,HIP73457,1388.156,17877.89603,1.075,t
raxf.236,HIP73457,1374.761,17877.90101,1.195,t
raxf.237,HIP74926,4572.093,17877.90653,1.029,t
raxf.238,HIP74926,4557.897,17877.91194,1.160,t
raxf.239,HIP74926,4544.031,17877.91728,1.288,t
raxf.240,HIP75201,3020.632,17877.9227,1.365,t
raxf.241,HIP75201,3006.343,17877.92809,1.494,t
raxf.242,HIP75201,2992.246,17877.93346,1.623,t
raxf.250,HIP29277,-11320.769,17877.98453,11.766,t
raxf.251,HIP29277,-11318.035,17877.99,11.634,t
raxf.252,HIP29277,-11315.417,17877.99524,11.508,t
raxi.209,HIP70529,-9321.458,17882.78219,-0.718,t
raxi.210,HIP70529,-9334.878,17882.7876,-0.587,t
raxi.211,HIP70529,-9348.070,17882.79291,-0.460,t
raxi.224,HIP73470,-7443.683,17882.87644,1.004,t
raxi.225,HIP73470,-7453.501,17882.88188,1.135,t
raxi.226,HIP73470,-7463.065,17882.88722,1.264,t
raxi.227,HIP74190,-2031.007,17882.89665,1.279,t
raxi.228,HIP74190,-2045.405,17882.90207,1.409,t
raxi.229,HIP74190,-2059.619,17882.90747,1.539,t
raxk.185,HIP68030,-13889.647,17887.77185,-0.144,t
raxk.186,HIP68030,-13903.759,17887.77717,-0.016,t
raxk.187,HIP68030,-13917.659,17887.78241,0.110,t
raxk.197,HIP80459,-2442.301,17887.83873,-0.957,t
raxk.198,HIP81919,833.804,17887.87168,-0.495,t
raxk.199,HIP82587,3887.067,17887.87712,-0.536,t
raxk.200,HIP82587,3880.669,17887.87995,-0.468,t
raxk.201,HIP82587,3874.415,17887.88272,-0.401,t
raxk.202,HIP87558,14925.010,17887.88802,-1.297,t
raxk.203,HIP87558,14916.392,17887.8914,-1.216,t
raxk.204,HIP87558,14907.752,17887.89476,-1.135,t
raxk.205,HIP86400,13766.029,17887.89902,-0.807,t
raxk.206,HIP86400,13754.684,17887.90328,-0.705,t
raxk.207,HIP86400,13743.536,17887.90744,-0.604,t
raxk.208,HIP86742,14044.452,17887.91244,-0.552,t
raxk.209,HIP86742,14042.532,17887.91316,-0.534,t
raxk.210,HIP86742,14040.642,17887.91386,-0.517,t
raxk.211,HIP92871,20366.823,17887.91575,-1.639,t
raxk.212,HIP92871,20354.066,17887.92113,-1.510,t
raxk.213,HIP92871,20341.453,17887.92639,-1.383,t
raxk.215,HIP97051,23473.462,17887.93756,-1.889,t
raxk.216,HIP97051,23461.950,17887.94278,-1.763,t
raxk.217,HIP97051,23449.478,17887.94835,-1.629,t
raxk.218,HIP97223,18283.565,17887.95314,-1.528,t
raxk.219,HIP97223,18272.893,17887.95858,-1.397,t
raxk.220,HIP97223,18262.200,17887.96396,-1.268,t
raxk.221,HIP65530,-13613.139,17887.96989,5.216,t
raxk.222,HIP65530,-13614.466,17887.97536,5.347,t
raxk.223,HIP65530,-13615.588,17887.98079,5.478,t
raxm.191,HIP66704,-15005.326,17891.69322,-1.444,t
raxm.192,HIP66704,-15011.672,17891.6974,-1.344,t
raxm.193,HIP66704,-15018.377,17891.70177,-1.239,t
raxm.235,HR7420,0.000,17891.82241,0.000,t
raxm.236,SN2017EAW,7994.651,17891.83495,-4.880,t
raxm.237,SN2017EAW,7987.758,17891.85612,-4.371,t
raxm.238,SN2017EAW,7978.033,17891.87703,-3.868,t
raxm.239,KIC8462852T,13899.611,17891.89359,-3.021,t
raxm.240,KIC8462852T,13890.720,17891.90094,-2.845,t
raxm.241,KIC8462852T,13881.309,17891.90839,-2.665,t
raxm.260,HR7420,0.000,17891.96484,0.000,t
raxm.261,SN2017EAW,7899.242,17891.97665,-1.470,t
raxm.262,SN2017EAW,7877.525,17891.99797,-0.957,t
raxn.205,HIP66252,-16260.243,17893.75686,0.233,t
raxn.206,HIP66252,-16275.086,17893.76232,0.365,t
raxn.207,HIP66252,-16284.657,17893.76585,0.450,t
raxn.230,HIP72044,-11363.645,17893.8361,0.999,t
raxn.231,HIP72044,-11376.726,17893.84147,1.129,t
raxn.232,HIP72044,-11389.749,17893.84687,1.258,t
raxn.233,HIP80093,-2281.299,17893.85143,-0.211,t
raxn.234,HIP80093,-2290.587,17893.85607,-0.099,t
raxn.235,HIP80093,-2299.534,17893.86054,0.008,t
raxn.237,HIP82333,636.770,17893.87227,-0.186,t
raxn.238,HIP82333,625.838,17893.87761,-0.057,t
raxn.239,HIP82333,614.568,17893.8831,0.075,t
raxn.241,KIC8462852T,13836.836,17893.90691,-2.572,t
raxn.242,KIC8462852T,13807.698,17893.92792,-2.066,t
raxn.243,KIC8462852T,13774.859,17893.94977,-1.540,t
raxn.244,KIC8462852T,13740.912,17893.97109,-1.027,t
raxn.245,HR7420T,0.000,17893.98291,0.000,t
raxn.247,HIP93899,17132.033,17893.99081,0.375,t
raxn.248,HIP93899,17119.289,17893.99614,0.504,t
raxn.249,HIP93899,17106.540,17894.0015,0.633,t
raxo.221,HIP71914,-11859.452,17894.85272,1.489,t
raxo.222,HIP71914,-11871.410,17894.85772,1.610,t
raxo.223,HIP71914,-11885.021,17894.86349,1.748,t
raxo.224,HIP80093,-2559.917,17894.86844,0.264,t
raxo.225,HIP80093,-2570.615,17894.87379,0.393,t
raxo.226,HIP80093,-2581.303,17894.87916,0.522,t
raxo.228,HIP82333,357.643,17894.88729,0.241,t
raxo.229,HIP82333,346.235,17894.89287,0.376,t
raxo.230,HIP82333,339.741,17894.89606,0.452,t
raxo.232,HIP87768,10660.280,17894.90708,-0.412,t
raxo.233,HIP87768,10646.809,17894.9124,-0.284,t
raxo.234,HIP87768,10633.043,17894.91783,-0.153,t
raxo.235,HIP87938,4920.732,17894.92194,-0.039,t
raxo.236,HIP87938,4914.704,17894.92538,0.043,t
raxo.237,HR7420T,0.000,17894.92563,0.000,t
raxo.238,KIC8462852T,13763.728,17894.9375,-1.771,t
raxo.239,KIC8462852T,13730.244,17894.95896,-1.255,t
raxo.240,KIC8462852T,13694.808,17894.98065,-0.733,t
raxo.241,KIC8462852T,13659.338,17895.0018,-0.224,t
raxp.217,133640,-9985.128,17896.79418,-0.089,t
raxp.218,133640,-9986.404,17896.79491,-0.071,t
raxp.219,133640,-9987.681,17896.79563,-0.054,t
raxp.220,133640,-9988.938,17896.79635,-0.037,t
raxp.221,133640,-9990.174,17896.79706,-0.020,t
raxp.222,136923,-7835.330,17896.80164,-0.283,t
raxp.223,136923,-7841.822,17896.80415,-0.223,t
raxp.224,136923,-7848.649,17896.80679,-0.159,t
raxp.225,136923,-7855.270,17896.80935,-0.098,t
raxp.226,136923,-7862.313,17896.81207,-0.032,t
raxp.240,148653,26.025,17896.84656,-0.305,t
raxp.241,148653,16.623,17896.85019,-0.218,t
raxp.242,148653,6.487,17896.85409,-0.124,t
raxp.243,148653,-3.686,17896.858,-0.030,t
raxp.244,148653,-12.838,17896.86152,0.055,t
raxp.245,154417,6362.597,17896.86501,-0.486,t
raxp.246,154417,6358.503,17896.86649,-0.450,t
raxp.247,154417,6354.341,17896.868,-0.414,t
raxp.248,154417,6350.144,17896.86951,-0.377,t
raxp.249,154417,6345.975,17896.87102,-0.341,t
raxp.257,HR7420T,0.000,17896.89294,0.000,t
raxp.258,KIC8462852T,13738.861,17896.90524,-2.418,t
raxp.259,KIC8462852T,13708.042,17896.92668,-1.902,t
raxp.260,KIC8462852T,13674.619,17896.9483,-1.382,t
raxp.261,KIC8462852T,13639.430,17896.96993,-0.861,t
raxp.262,SN2017EAW,8244.834,17896.98591,-0.922,t
raxp.263,SN2017EAW,8233.129,17896.99691,-0.657,t
raxq.208,HIP66077,-19858.542,17897.76362,0.723,t
raxq.209,HIP66077,-19872.076,17897.76905,0.854,t
raxq.210,HIP66077,-19885.490,17897.77446,0.984,t
raxq.211,HIP67090,-18748.339,17897.77998,0.909,t
raxq.212,HIP67090,-18761.730,17897.7854,1.039,t
raxq.213,HIP67090,-18774.730,17897.79072,1.167,t
raxq.214,HIP67808,-17902.290,17897.79646,1.157,t
raxq.215,HIP67808,-17915.962,17897.80192,1.288,t
raxq.216,HIP67808,-17929.324,17897.8073,1.417,t
raxq.222,HIP72237,-12407.649,17897.83221,1.127,t
raxq.223,HIP72237,-12420.709,17897.83742,1.252,t
raxq.224,HIP72237,-12428.774,17897.84066,1.330,t
raxq.237,KIC8462852T,13702.883,17897.90101,-2.455,t
raxq.238,KIC8462852T,13692.633,17897.90837,-2.278,t
raxq.239,KIC8462852T,13680.576,17897.91675,-2.077,t
raxq.240,HR7420T,0.000,17897.92233,0.000,t
raxs.205,HIP53767,-28574.331,17901.72144,2.600,t
raxs.206,HIP53767,-28583.283,17901.72685,2.730,t
raxs.207,HIP53767,-28591.904,17901.73221,2.859,t
raxs.215,KC09C12437,-12155.265,17901.79467,0.365,t
raxs.216,KC09C12437,-12166.020,17901.8,0.493,t
raxs.217,KC09C12437,-12176.898,17901.8054,0.623,t
raxs.223,KC09C00028,-5733.186,17901.82862,0.056,t
raxs.224,KC09C00028,-5742.161,17901.83264,0.152,t
raxs.225,KC09C00028,-5751.103,17901.83664,0.249,t
raxs.226,142743,-6347.316,17901.84049,0.453,t
raxs.227,142743,-6352.107,17901.84248,0.501,t
raxs.228,142743,-6356.780,17901.84442,0.548,t
raxs.229,KC09C02017,-6803.677,17901.84902,0.748,t
raxs.230,KC09C02017,-6817.228,17901.8544,0.877,t
raxs.231,KC09C02017,-6830.690,17901.85978,1.007,t
raxs.235,HIP86776,3271.278,17901.87428,-0.506,t
raxs.236,HIP86776,3261.205,17901.87965,-0.377,t
raxs.237,HIP86776,3251.167,17901.88498,-0.248,t
raxs.239,HR7420T,0.000,17901.88976,0.000,t
raxs.241,SN2017EAW,8619.565,17901.90214,-2.613,t
raxs.242,SN2017EAW,8610.139,17901.91303,-2.351,t
raxs.243,SN2017EAW,8600.266,17901.92386,-2.090,t
raxs.244,HIP93101,16600.562,17901.94002,-0.200,t
raxs.245,HIP93101,16585.966,17901.9455,-0.068,t
raxs.246,HIP93101,16571.978,17901.95076,0.058,t
raxs.250,HIP97222,15439.522,17901.96754,-0.275,t
raxs.251,HIP97222,15428.362,17901.9729,-0.146,t
raxs.252,HIP97222,15417.139,17901.97828,-0.016,t
raxt.232,HR7420T,0.000,17903.79193,0.000,t
raxt.264,HR7420T,0.000,17903.89903,0.000,t
raxt.272,HIP107095,28561.373,17903.93186,-2.934,t
raxv.200,HIP70956,-16363.092,17907.75701,0.223,t
raxv.201,HIP70956,-16377.843,17907.76247,0.354,t
raxv.202,HIP70956,-16391.714,17907.7676,0.478,t
raxv.203,HIP65859,-23085.612,17907.77167,1.630,t
raxv.204,HIP65859,-23098.015,17907.77697,1.758,t
raxv.205,HIP65859,-23110.609,17907.78243,1.889,t
raxv.206,HIP69562,-17225.308,17907.78984,1.289,t
raxv.207,HIP69562,-17238.652,17907.79516,1.417,t
raxv.208,HIP69562,-17252.197,17907.80061,1.548,t
raxv.209,HIP72622,-13474.080,17907.8045,1.022,t
raxv.210,HIP72622,-13476.790,17907.80554,1.047,t
raxv.211,HIP72622,-13479.285,17907.8065,1.070,t
raxv.222,HIP96441,9373.311,17907.94602,-0.227,t
raxv.223,HIP96441,9366.063,17907.95066,-0.115,t
raxv.224,HIP96441,9358.086,17907.95577,0.008,t
raxw.239,HR7420T,0.000,17909.87868,0.000,t
raxw.240,KIC8462852T,12915.288,17909.88473,-2.071,t
raxw.241,KIC8462852T,12903.844,17909.89222,-1.891,t
raxw.242,KIC8462852T,12892.212,17909.89965,-1.712,t
raxw.254,GJ860B,12882.522,17909.94963,-2.809,t
raxw.255,GJ860B,12878.134,17909.9551,-2.677,t
raxw.256,GJ860B,12873.759,17909.96038,-2.550,t
raxx.207,HIP65714,-23890.630,17911.73775,1.099,t
raxx.208,HIP65714,-23904.668,17911.74335,1.234,t
raxx.209,HIP65714,-23917.790,17911.74864,1.361,t
raxx.233,HR7420T,0.000,17911.85139,0.000,t
raxx.237,KIC8462852T,12766.860,17911.85997,-2.538,t
raxx.238,KIC8462852T,12756.204,17911.86746,-2.357,t
raxx.239,KIC8462852T,12745.223,17911.87494,-2.177,t
rayc.222,HR7420T,0.000,17917.78079,0.000,t
rayc.223,KIC8462852T,12227.293,17917.78738,-3.896,t
rayc.224,KIC8462852T,12219.718,17917.79487,-3.716,t
rayc.225,KIC8462852T,12211.798,17917.80223,-3.539,t
rayc.242,HR7420T,0.000,17917.8788,0.000,t
